Source,Country,ISO3,ISO2,ADMIN1_NAME,ADMIN1_CODE,ADMIN2_NAME,ADMIN2_CODE,Eval_UNIT,IU_NAME_reported,IU_ID_reported,IU_NAME_2018_spatial,IU_id_2018_spatial,Sub_District,Subdistrict_ID,LocationName,SiteID,LocationType,longitude,latitude,Georeliability,SurveyYear,SurveyMonth,Age_start,Age_end,Survey_type,Diagnostic_type,Diagnostic_method,dgx_level,Examined,Positive,Prevalence,Perc_HighInfection,Perc_ModerateInfection,Species,SpeciesType,Quality,Dups,best_prev,serial_number,citation,publication_year,Composite_IU_ID
AFRO,Uganda,UGA,UG,Western Region,5187,Kyegegwa,49770,null,Kyegegwa,49770,Kyegegwa,49770,,,Kitaleesa P/S,19269,,31.06757,0.60723000000000005,3,2010,,null,null,,Parasitological,Kato-Katz,1,15,0,0,null,null,mansoni,intestinal,1,2,1,36663,,null,AUGA0518749770
AFRO,Uganda,UGA,UG,Western Region,5187,Kyegegwa,49770,null,Kyegegwa,49770,Kyegegwa,49770,,,Kitende Com,63587,,31.09742,0.504,3,2010,,null,null,,Parasitological,Kato-Katz,1,74,0,0,null,null,mansoni,intestinal,1,2,1,36687,,null,AUGA0518749770
AFRO,Uganda,UGA,UG,Western Region,5187,Kyegegwa,49770,null,Kyegegwa,49770,Kyegegwa,49770,,,Kyanyinoburo P/S,63588,,31.119330000000001,0.56791000000000003,3,2010,,null,null,,Parasitological,Kato-Katz,1,16,0,0,null,null,mansoni,intestinal,1,2,1,36685,,null,AUGA0518749770
AFRO,Uganda,UGA,UG,Western Region,5187,Kyegegwa,49770,null,Kyegegwa,49770,Kyegegwa,49770,,,Ruhangire P/S,63589,,30.921189999999999,0.32328000000000001,3,2010,,null,null,,Parasitological,Kato-Katz,1,25,0,0,null,null,mansoni,intestinal,1,2,1,36667,,null,AUGA0518749770
AFRO,Uganda,UGA,UG,Western Region,5187,Kyegegwa,49770,null,Kyegegwa,49770,Kyegegwa,49770,,,Sweswe P/S,19273,,31.10988,0.36368,3,2010,,null,null,,Parasitological,Kato-Katz,1,23,0,0,null,null,mansoni,intestinal,1,2,1,36665,,null,AUGA0518749770
AFRO,Uganda,UGA,UG,Northern Region,5188,Lira,49771,null,LIRA,49771,Lira,49771,,,Acutkumu,19292,,32.871000000000002,2.597,1,2013,,null,null,,Serological,CCA,4,50,42,84,null,null,mansoni,intestinal,3,0,1,37264,,null,AUGA0518849771
AFRO,Uganda,UGA,UG,Northern Region,5188,Lira,49771,null,LIRA,49771,Lira,49771,,,Agweng,63591,,32.939,2.4940000000000002,1,2012,,null,null,,Parasitological,Kato-Katz,1,56,17,30.359999999999999,null,null,mansoni,intestinal,1,3,1,36696,,null,AUGA0518849771
AFRO,Uganda,UGA,UG,Northern Region,5188,Lira,49771,null,LIRA,49771,Lira,49771,,,Agweng,19293,,32.939,2.4940000000000002,1,1998,,null,null,,Parasitological,Kato-Katz,1,59,8,13.56,null,null,mansoni,intestinal,3,3,0,36693,,null,AUGA0518849771
AFRO,Uganda,UGA,UG,Northern Region,5188,Lira,49771,null,LIRA,49771,Lira,49771,,,Akia,63592,,32.927999999999997,2.2480000000000002,1,2012,,null,null,,Parasitological,Kato-Katz,1,51,1,1.96,null,null,mansoni,intestinal,1,0,1,36694,,null,AUGA0518849771
AFRO,Uganda,UGA,UG,Northern Region,5188,Lira,49771,null,LIRA,49771,Lira,49771,,,Anget,63594,,32.784350000000003,2.5783,3,2012,,null,null,,Parasitological,Kato-Katz,1,62,17,27.420000000000002,null,null,mansoni,intestinal,1,3,1,36695,,null,AUGA0518849771
GAHI,Uganda,UGA,UG,Northern Region,5188,Lira,49771,null,LIRA,49771,Lira,49771,,,Anget,UGA0032,,32.784350000000003,2.5783,3,2009,,5,18,,Parasitological,Urine Filtration,1,30,1,3.3300000000000001,null,null,haematobium,urogenital,1,2,0,74501,"Stothard JR, Sousa-Figuereido JC, Betson M, Adriko M, Arinaitwe M, Rowell C, Besiyge F, Kabatereine NB (2011) Schistosoma mansoni Infections in young children: when are schistosome antigens in urine, eggs in stool and antibodies to eggs first detectable? PLoS Negl Trop Dis, 5:e938.",2011,AUGA0518849771
AFRO,Uganda,UGA,UG,Northern Region,5188,Lira,49771,null,LIRA,49771,Oyam,49802,,,Apua,19294,,32.798000000000002,2.5590000000000002,3,2013,,null,null,,Serological,CCA,4,50,47,94,null,null,mansoni,intestinal,3,0,1,37268,,null,AUGA0518849771
AFRO,Uganda,UGA,UG,Northern Region,5188,Lira,49771,null,LIRA,49771,Lira,49771,,,Aromo,19295,,32.926000000000002,2.589,3,2013,,null,null,,Serological,CCA,4,50,46,92,null,null,mansoni,intestinal,3,0,1,37266,,null,AUGA0518849771
AFRO,Uganda,UGA,UG,Northern Region,5188,Lira,49771,null,LIRA,49771,Lira,49771,,,Ayami,19296,,32.930999999999997,2.5609999999999999,3,2013,,null,null,,Serological,CCA,4,50,17,34,null,null,mansoni,intestinal,3,0,1,37265,,null,AUGA0518849771
AFRO,Uganda,UGA,UG,Northern Region,5188,Lira,49771,null,LIRA,49771,Amolatar,49708,,,Muntu,19297,,32.898000000000003,1.5820000000000001,1,1998,,null,null,,Parasitological,Kato-Katz,1,65,48,73.849999999999994,null,null,mansoni,intestinal,3,0,1,36692,,null,AUGA0518849771
AFRO,Uganda,UGA,UG,Northern Region,5188,Lira,49771,null,LIRA,49771,Lira,49771,,,Oket Kwer,19298,,32.840000000000003,2.613,3,2013,,null,null,,Serological,CCA,4,50,44,88,null,null,mansoni,intestinal,3,0,1,37267,,null,AUGA0518849771
AFRO,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,Nebbi,49793,,,Akanyo,19274,,31.206,2.532,3,2013,,null,null,,Serological,CCA,4,50,32,64,null,null,mansoni,intestinal,3,0,1,37273,,null,AUGA0518949772
AFRO,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,Lamwo,49772,,,Apyetta,19275,,32.366,3.306,3,2013,,null,null,,Serological,CCA,4,50,41,82,null,null,mansoni,intestinal,3,0,1,37272,,null,AUGA0518949772
AFRO,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,Lamwo,49772,,,Ayuu Alali,19276,,32.557000000000002,3.5390000000000001,3,2013,,null,null,,Serological,CCA,4,50,46,92,null,null,mansoni,intestinal,3,0,1,37278,,null,AUGA0518949772
AFRO,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,Nwoya,49801,,,Ayuu Anaka,19277,,31.952999999999999,2.5990000000000002,2,2013,,null,null,,Serological,CCA,4,50,19,38,null,null,mansoni,intestinal,3,0,1,37281,,null,AUGA0518949772
AFRO,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,Lamwo,49772,,,Dicwinyi,19278,,32.578000000000003,3.431,3,2013,,null,null,,Serological,CCA,4,50,34,68,null,null,mansoni,intestinal,3,0,1,37283,,null,AUGA0518949772
AFRO,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,Lamwo,49772,,,Gem Medde,19279,,32.616,3.3300000000000001,3,2013,,null,null,,Serological,CCA,4,50,16,32,null,null,mansoni,intestinal,3,0,1,37282,,null,AUGA0518949772
AFRO,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,Lamwo,49772,,,Gem,63596,,32.649999999999999,3.379,1,2009,,null,null,,Parasitological,Kato-Katz,1,1,1,100,null,null,mansoni,intestinal,1,3,1,36702,,null,AUGA0518949772
GAHI,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,Lamwo,49772,,,Gem,UGA0025,,32.649999999999999,3.379,1,2009,,5,18,,Parasitological,Kato-Katz,1,61,5,8.1999999999999993,null,null,mansoni,intestinal,1,2,0,75237,Kabatereine NB (2009) Unpublished data contributed by author.,2009,AUGA0518949772
GAHI,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,Lamwo,49772,,,Gem,UGA0016,,32.649999999999999,3.379,1,1998,,7,12,,Parasitological,Kato-Katz,1,60,5,8.3300000000000001,null,null,mansoni,intestinal,3,2,0,78469,"Kabatereine NB, Tukahebwa EM, Kazibwe F, Twa-Twa JM, Barenzi JF, Zaramba S, Stothard JR, Fenwick A, Brooker S (2005) Soil-transmitted helminthiasis in Uganda: epidemiology and cost of control. Trop Med Int Health, 10:1187-1189.",2005,AUGA0518949772
AFRO,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,Napak,49797,,,Kangole,19280,,34.475999999999999,2.4590000000000001,1,2013,,null,null,,Serological,CCA,4,50,8,16,null,null,mansoni,intestinal,3,0,1,37280,,null,AUGA0518949772
AFRO,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,Kotido,49755,,,Kapeta,19281,,33.639000000000003,3.2090000000000001,2,2013,,null,null,,Serological,CCA,4,50,28,56,null,null,mansoni,intestinal,3,0,1,37275,,null,AUGA0518949772
AFRO,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,,null,,,Kirombe,19282,,32.654000000000003,0.30599999999999999,4,2013,,null,null,,Serological,CCA,4,50,1,2,null,null,mansoni,intestinal,3,0,1,37269,,null,AUGA0518949772
GAHI,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,Lamwo,49772,,,Kwoncok,UGA0016,,33.039000000000001,3.6120800000000002,3,1998,,5,12,,Parasitological,Kato-Katz,1,55,0,0,null,null,mansoni,intestinal,3,2,1,78452,"Kabatereine NB, Tukahebwa EM, Kazibwe F, Twa-Twa JM, Barenzi JF, Zaramba S, Stothard JR, Fenwick A, Brooker S (2005) Soil-transmitted helminthiasis in Uganda: epidemiology and cost of control. Trop Med Int Health, 10:1187-1189.",2005,AUGA0518949772
AFRO,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,Lamwo,49772,,,Labayango,63598,,32.865000000000002,3.5209999999999999,1,2009,,null,null,,Parasitological,Kato-Katz,1,1,1,100,null,null,mansoni,intestinal,1,3,1,36699,,null,AUGA0518949772
GAHI,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,Lamwo,49772,,,Labayango,UGA0025,,32.865000000000002,3.5209999999999999,1,2009,,5,18,,Parasitological,Kato-Katz,1,62,1,1.6100000000000001,null,null,mansoni,intestinal,1,2,0,75117,Kabatereine NB (2009) Unpublished data contributed by author.,2009,AUGA0518949772
AFRO,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,Lamwo,49772,,,Labworoyeng,19283,,32.716000000000001,3.3610000000000002,1,2013,,null,null,,Serological,CCA,4,50,26,52,null,null,mansoni,intestinal,3,0,1,37270,,null,AUGA0518949772
AFRO,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,Lamwo,49772,,,Lamwo Gogo,19284,,32.536999999999999,3.5710000000000002,1,2013,,null,null,,Serological,CCA,4,50,33,66,null,null,mansoni,intestinal,3,0,1,37279,,null,AUGA0518949772
AFRO,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,Lamwo,49772,,,Lawiye Oduny,19285,,33.101999999999997,3.641,3,2013,,null,null,,Serological,CCA,4,50,6,12,null,null,mansoni,intestinal,3,0,1,37277,,null,AUGA0518949772
AFRO,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,Lamwo,49772,,,Likiliki,19286,,32.608800000000002,3.4036,3,2013,,null,null,,Serological,CCA,4,50,40,80,null,null,mansoni,intestinal,3,3,1,37271,,null,AUGA0518949772
GAHI,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,Lamwo,49772,,,Likiliki,UGA0016,,32.608800000000002,3.4036,3,1998,,7,14,,Parasitological,Kato-Katz,1,59,11,18.640000000000001,null,null,mansoni,intestinal,3,2,0,78387,"Kabatereine NB, Tukahebwa EM, Kazibwe F, Twa-Twa JM, Barenzi JF, Zaramba S, Stothard JR, Fenwick A, Brooker S (2005) Soil-transmitted helminthiasis in Uganda: epidemiology and cost of control. Trop Med Int Health, 10:1187-1189.",2005,AUGA0518949772
AFRO,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,,null,,,Logopi,19287,,null,null,99,2013,,null,null,,Serological,CCA,4,50,27,54,null,null,mansoni,intestinal,3,0,1,37284,,null,AUGA0518949772
AFRO,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,Lamwo,49772,,,Lugwar,19288,,32.512,3.4169999999999998,1,2013,,null,null,,Serological,CCA,4,50,28,56,null,null,mansoni,intestinal,3,0,1,37285,,null,AUGA0518949772
AFRO,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,Lamwo,49772,,,Orii,19289,,32.997,3.5049999999999999,3,2013,,null,null,,Serological,CCA,4,50,10,20,null,null,mansoni,intestinal,3,0,1,37276,,null,AUGA0518949772
AFRO,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,Lamwo,49772,,,Paloga,63600,,32.950000000000003,3.5830000000000002,1,2009,,null,null,,Parasitological,Kato-Katz,1,1,1,100,null,null,mansoni,intestinal,1,3,1,36698,,null,AUGA0518949772
GAHI,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,Lamwo,49772,,,Paloga,UGA0025,,32.950000000000003,3.5830000000000002,1,2009,,5,18,,Parasitological,Kato-Katz,1,55,2,3.6400000000000001,null,null,mansoni,intestinal,1,2,0,75196,Kabatereine NB (2009) Unpublished data contributed by author.,2009,AUGA0518949772
AFRO,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,Lamwo,49772,,,Pauma,19290,,32.558999999999997,3.4929999999999999,3,2013,,null,null,,Serological,CCA,4,50,34,68,null,null,mansoni,intestinal,3,0,1,37274,,null,AUGA0518949772
AFRO,Uganda,UGA,UG,Northern Region,5189,Lamwo,49772,null,Lamwo,49772,Lamwo,49772,,,Wanglango,19291,,33.067999999999998,3.5219999999999998,1,2013,,null,null,,Serological,CCA,4,50,9,18,null,null,mansoni,intestinal,3,0,1,37286,,null,AUGA0518949772
AFRO,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,Luuka,49773,,,Bigunho,19299,,33.372,0.66000000000000003,3,2013,,null,null,,Serological,CCA,4,50,15,30,null,null,mansoni,intestinal,3,0,1,37295,,null,AUGA0519049773
AFRO,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,Luuka,49773,,,Budhuba,19300,,33.374000000000002,0.95099999999999996,3,2013,,null,null,,Serological,CCA,4,50,9,18,null,null,mansoni,intestinal,3,0,1,37303,,null,AUGA0519049773
AFRO,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,Luuka,49773,,,Bugambo,19301,,33.399999999999999,0.94999999999999996,3,2013,,null,null,,Serological,CCA,4,50,13,26,null,null,mansoni,intestinal,3,0,1,37299,,null,AUGA0519049773
AFRO,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,Luuka,49773,,,Bugonyoka,19302,,33.317,0.80000000000000004,3,2013,,null,null,,Serological,CCA,4,50,10,20,null,null,mansoni,intestinal,3,0,1,37297,,null,AUGA0519049773
AFRO,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,Iganga,49738,,,Bukaade,19303,,33.427,0.71199999999999997,3,2013,,null,null,,Serological,CCA,4,50,16,32,null,null,mansoni,intestinal,3,0,1,37301,,null,AUGA0519049773
AFRO,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,Luuka,49773,,,Bukanha,19304,,33.348999999999997,0.878,1,2013,,null,null,,Serological,CCA,4,50,8,16,null,null,mansoni,intestinal,3,3,1,37291,,null,AUGA0519049773
GAHI,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,Luuka,49773,,,Bukanha,UGA0025,,33.348999999999997,0.878,1,2009,,5,18,,Parasitological,Kato-Katz,1,58,0,0,null,null,mansoni,intestinal,1,2,0,75126,Kabatereine NB (2009) Unpublished data contributed by author.,2009,AUGA0519049773
AFRO,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,Luuka,49773,,,Bukendi,19305,,33.380000000000003,0.75800000000000001,1,2013,,null,null,,Serological,CCA,4,50,4,8,null,null,mansoni,intestinal,3,0,1,37294,,null,AUGA0519049773
AFRO,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,Luuka,49773,,,Bukobbo,19306,,33.332999999999998,1.0169999999999999,3,2013,,null,null,,Serological,CCA,4,50,3,6,null,null,mansoni,intestinal,3,0,1,37290,,null,AUGA0519049773
AFRO,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,Luuka,49773,,,Bukoova,19307,,33.354999999999997,0.90000000000000002,1,2013,,null,null,,Serological,CCA,4,50,10,20,null,null,mansoni,intestinal,3,0,1,37293,,null,AUGA0519049773
AFRO,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,Luuka,49773,,,Busala,19308,,33.335999999999999,0.81100000000000005,3,2013,,null,null,,Serological,CCA,4,50,4,8,null,null,mansoni,intestinal,3,0,1,37307,,null,AUGA0519049773
GAHI,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,Luuka,49773,,,Busalamu,UGA0016,,33.381,0.67900000000000005,1,2002,,5,16,,Parasitological,Kato-Katz,1,67,0,0,null,null,mansoni,intestinal,2,2,1,78463,"Kabatereine NB, Tukahebwa EM, Kazibwe F, Twa-Twa JM, Barenzi JF, Zaramba S, Stothard JR, Fenwick A, Brooker S (2005) Soil-transmitted helminthiasis in Uganda: epidemiology and cost of control. Trop Med Int Health, 10:1187-1189.",2005,AUGA0519049773
GAHI,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,Luuka,49773,,,Busalamu,UGA0008,,33.381,0.67900000000000005,1,1998,,5,10,,Parasitological,Kato-Katz,1,67,0,0,null,null,mansoni,intestinal,3,2,0,79278,"Kabatereine NB, Tukahebwa EM, Brooker S, Alderman H, Hall A (2001) Epidemiology of intestinal helminth infestations among schoolchildren in southern Uganda. East Afr Med J, 78:283-286.",2001,AUGA0519049773
AFRO,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,Luuka,49773,,,Busanda,19309,,33.396000000000001,0.92600000000000005,3,2013,,null,null,,Serological,CCA,4,50,6,12,null,null,mansoni,intestinal,3,0,1,37304,,null,AUGA0519049773
AFRO,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,Kaliro,49746,,,Buwologoma,19310,,33.384,1.044,1,2013,,null,null,,Serological,CCA,4,50,10,20,null,null,mansoni,intestinal,3,3,1,37292,,null,AUGA0519049773
GAHI,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,Kaliro,49746,,,Buwologoma,UGA0025,,33.384,1.044,1,2009,,5,18,,Parasitological,Kato-Katz,1,60,0,0,null,null,mansoni,intestinal,1,2,0,75256,Kabatereine NB (2009) Unpublished data contributed by author.,2009,AUGA0519049773
AFRO,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,,null,,,Dhoya,19311,,null,null,99,2013,,null,null,,Serological,CCA,4,50,6,12,null,null,mansoni,intestinal,3,0,1,37306,,null,AUGA0519049773
AFRO,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,Luuka,49773,,,Lukunhu,19312,,33.401000000000003,0.66000000000000003,1,2013,,null,null,,Serological,CCA,4,50,15,30,null,null,mansoni,intestinal,3,0,1,37302,,null,AUGA0519049773
AFRO,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,Luuka,49773,,,Naigobya,19313,,33.365000000000002,0.82499999999999996,1,2013,,null,null,,Serological,CCA,4,50,8,16,null,null,mansoni,intestinal,3,0,1,37305,,null,AUGA0519049773
GAHI,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,Luuka,49773,,,Nairika,UGA0025,,33.349200000000003,0.87761999999999996,3,2009,,5,18,,Parasitological,Kato-Katz,1,60,0,0,null,null,mansoni,intestinal,1,2,1,75102,Kabatereine NB (2009) Unpublished data contributed by author.,2009,AUGA0519049773
AFRO,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,Kamuli,49747,,,Nakabugu,19314,,33.082999999999998,0.73999999999999999,1,2013,,null,null,,Serological,CCA,4,50,6,12,null,null,mansoni,intestinal,3,0,1,37288,,null,AUGA0519049773
GAHI,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,Luuka,49773,,,Namadope,UGA0025,,33.405999999999999,0.65300000000000002,1,2009,,5,18,,Parasitological,Kato-Katz,1,60,0,0,null,null,mansoni,intestinal,1,2,1,75147,Kabatereine NB (2009) Unpublished data contributed by author.,2009,AUGA0519049773
AFRO,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,Luuka,49773,,,Namumera,19315,,33.295999999999999,0.76900000000000002,1,2013,,null,null,,Serological,CCA,4,50,18,36,null,null,mansoni,intestinal,3,0,1,37289,,null,AUGA0519049773
AFRO,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,Luuka,49773,,,Nawaka,19316,,33.395000000000003,0.99399999999999999,3,2013,,null,null,,Serological,CCA,4,50,10,20,null,null,mansoni,intestinal,3,0,1,37287,,null,AUGA0519049773
AFRO,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,Luuka,49773,,,Ntayigirwa,19317,,33.334000000000003,1.0369999999999999,3,2013,,null,null,,Serological,CCA,4,50,0,0,null,null,mansoni,intestinal,3,0,1,37298,,null,AUGA0519049773
AFRO,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,Mayuge,49779,,,St.gonza Gozanga_ Budhaana,19318,,33.405000000000001,0.52200000000000002,3,2013,,null,null,,Serological,CCA,4,50,15,30,null,null,mansoni,intestinal,3,0,1,37300,,null,AUGA0519049773
AFRO,Uganda,UGA,UG,Eastern Region,5190,Luuka,49773,null,Luuka,49773,Luuka,49773,,,St.paul Nabyoto,19319,,33.366999999999997,0.90000000000000002,1,2013,,null,null,,Serological,CCA,4,50,8,16,null,null,mansoni,intestinal,3,0,1,37296,,null,AUGA0519049773
AFRO,Uganda,UGA,UG,Central Region,5191,Luwero,49774,null,Luwero,49774,Wakiso,49815,,,Kiziba C.o.u,19320,,32.366,0.51100000000000001,1,1998,,null,null,,Parasitological,Kato-Katz,1,71,1,1.4099999999999999,null,null,mansoni,intestinal,3,0,1,36712,,null,AUGA0519149774
GAHI,Uganda,UGA,UG,Central Region,5191,Luwero,49774,null,Luwero,49774,Luwero,49774,,,Kiziba,UGA0008,,32.633000000000003,0.83299999999999996,3,1998,,5,10,,Parasitological,Kato-Katz,1,71,1,1.4099999999999999,null,null,mansoni,intestinal,3,2,1,79275,"Kabatereine NB, Tukahebwa EM, Brooker S, Alderman H, Hall A (2001) Epidemiology of intestinal helminth infestations among schoolchildren in southern Uganda. East Afr Med J, 78:283-286.",2001,AUGA0519149774
GAHI,Uganda,UGA,UG,Central Region,5192,Lwengo,49775,null,Lwengo,49775,Sembabule,49811,,,Kyebongotoko,UGA0016,,31.486000000000001,-0.275,1,2002,,5,16,,Parasitological,Kato-Katz,1,86,0,0,null,null,mansoni,intestinal,2,2,1,78465,"Kabatereine NB, Tukahebwa EM, Kazibwe F, Twa-Twa JM, Barenzi JF, Zaramba S, Stothard JR, Fenwick A, Brooker S (2005) Soil-transmitted helminthiasis in Uganda: epidemiology and cost of control. Trop Med Int Health, 10:1187-1189.",2005,AUGA0519249775
GAHI,Uganda,UGA,UG,Central Region,5192,Lwengo,49775,null,Lwengo,49775,Sembabule,49811,,,Kyebongotoko,UGA0008,,31.486000000000001,-0.275,1,1998,,5,10,,Parasitological,Kato-Katz,1,86,0,0,null,null,mansoni,intestinal,3,2,0,79265,"Kabatereine NB, Tukahebwa EM, Brooker S, Alderman H, Hall A (2001) Epidemiology of intestinal helminth infestations among schoolchildren in southern Uganda. East Afr Med J, 78:283-286.",2001,AUGA0519249775
AFRO,Uganda,UGA,UG,Central Region,5193,Lyantonde,49776,null,Lyantonde,49776,Kibaale,49820,,,Buyanja,19321,,31.033999999999999,0.80900000000000005,1,2014,,null,null,,Serological,CCA,4,50,0,0,null,null,mansoni,intestinal,3,0,1,37311,,null,AUGA0519349776
AFRO,Uganda,UGA,UG,Central Region,5193,Lyantonde,49776,null,Lyantonde,49776,Luwero,49774,,,Kalagala,19322,,32.613999999999997,0.61299999999999999,1,2014,,null,null,,Serological,CCA,4,50,0,0,null,null,mansoni,intestinal,3,0,1,37318,,null,AUGA0519349776
AFRO,Uganda,UGA,UG,Central Region,5193,Lyantonde,49776,null,Lyantonde,49776,Lyantonde,49776,,,Kalyamenvu,19323,,31.277999999999999,-0.307,3,2014,,null,null,,Serological,CCA,4,50,0,0,null,null,mansoni,intestinal,3,0,1,37312,,null,AUGA0519349776
AFRO,Uganda,UGA,UG,Central Region,5193,Lyantonde,49776,null,Lyantonde,49776,Mubende,49790,,,Kasambya,19324,,31.266999999999999,0.53300000000000003,1,2014,,null,null,,Serological,CCA,4,50,0,0,null,null,mansoni,intestinal,3,4,1,37317,,null,AUGA0519349776
AFRO,Uganda,UGA,UG,Central Region,5193,Lyantonde,49776,null,Lyantonde,49776,Lyantonde,49776,,,Kempega,19325,,31.170000000000002,-0.429,3,2014,,null,null,,Serological,CCA,4,50,0,0,null,null,mansoni,intestinal,3,0,1,37310,,null,AUGA0519349776
AFRO,Uganda,UGA,UG,Central Region,5193,Lyantonde,49776,null,Lyantonde,49776,Masaka,49785,,,Kyabakuza,19326,,31.704999999999998,-0.337,3,2014,,null,null,,Serological,CCA,4,50,0,0,null,null,mansoni,intestinal,3,0,1,37316,,null,AUGA0519349776
AFRO,Uganda,UGA,UG,Central Region,5193,Lyantonde,49776,null,Lyantonde,49776,Lyantonde,49776,,,Kyemamba,19327,,31.271999999999998,-0.152,3,2014,,null,null,,Serological,CCA,4,50,0,0,null,null,mansoni,intestinal,3,0,1,37313,,null,AUGA0519349776
AFRO,Uganda,UGA,UG,Central Region,5193,Lyantonde,49776,null,Lyantonde,49776,Lyantonde,49776,,,Lyakajjula,19328,,31.300000000000001,-0.183,3,2014,,null,null,,Serological,CCA,4,50,1,2,null,null,mansoni,intestinal,3,0,1,37315,,null,AUGA0519349776
AFRO,Uganda,UGA,UG,Central Region,5193,Lyantonde,49776,null,Lyantonde,49776,Lyantonde,49776,,,Nsiika,19329,,31.233000000000001,-0.25,3,2014,,null,null,,Serological,CCA,4,50,1,2,null,null,mansoni,intestinal,3,0,1,37308,,null,AUGA0519349776
AFRO,Uganda,UGA,UG,Central Region,5193,Lyantonde,49776,null,Lyantonde,49776,Lyantonde,49776,,,Ronald Ruta,19330,,31.152000000000001,-0.405,3,2014,,null,null,,Serological,CCA,4,50,0,0,null,null,mansoni,intestinal,3,0,1,37314,,null,AUGA0519349776
AFRO,Uganda,UGA,UG,Central Region,5193,Lyantonde,49776,null,Lyantonde,49776,,null,,,Turyagenda Foundation,19331,,null,null,99,2014,,null,null,,Serological,CCA,4,50,1,2,null,null,mansoni,intestinal,3,0,1,37309,,null,AUGA0519349776
